Brand,Store Number,Ownership Type,City,State/Province,Country,Postcode,Longitude,Latitude,New_Country_Code,Avg_Temp_celcius,Continent
Starbucks,76512-99423,Licensed,Arvada,CO,US,80003,-105.08,39.84,USA,7.939524,North America
Starbucks,75581-73361,Licensed,Aspen,CO,US,81611,-106.82,39.19,USA,7.939524,North America
Starbucks,5283-284,Company Owned,Aurora,CO,US,80015,-104.76,39.61,USA,7.939524,North America
Starbucks,73961-82268,Licensed,Aurora,CO,US,80016,-104.8,39.6,USA,7.939524,North America
Starbucks,24213-180506,Company Owned,Aurora,CO,US,80012,-104.83,39.7,USA,7.939524,North America
Starbucks,74351-83241,Licensed,Aurora,CO,US,80012,-104.87,39.69,USA,7.939524,North America
Starbucks,79569-107097,Licensed,Aurora,CO,US,80012,-104.85,39.7,USA,7.939524,North America
Starbucks,14072-107931,Company Owned,Aurora,CO,US,80231,-104.87,39.67,USA,7.939524,North America
Starbucks,10856-101379,Company Owned,Aurora,CO,US,80017,-104.79,39.69,USA,7.939524,North America
Starbucks,10632-98426,Company Owned,Aurora,CO,US,80016,-104.72,39.58,USA,7.939524,North America
Starbucks,11246-103076,Company Owned,Aurora,CO,US,80012,-104.86,39.71,USA,7.939524,North America
Starbucks,6821-79460,Company Owned,Aurora,CO,US,80012,-104.82,39.71,USA,7.939524,North America
Starbucks,9600-97687,Company Owned,Aurora,CO,US,80013,-104.77,39.65,USA,7.939524,North America
Starbucks,19889-91824,Licensed,Aurora,CO,US,80016,-104.69,39.59,USA,7.939524,North America
Starbucks,6881-84781,Company Owned,Aurora,CO,US,80015,-104.81,39.63,USA,7.939524,North America
Starbucks,19362-200884,Licensed,Aurora,CO,US,80013,-104.78,39.65,USA,7.939524,North America
Starbucks,76305-96656,Licensed,Aurora,CO,US,80016,-104.72,39.57,USA,7.939524,North America
Starbucks,5294-175247,Company Owned,Aurora,CO,US,80012,-104.87,39.69,USA,7.939524,North America
Starbucks,6878-86840,Company Owned,Aurora,CO,US,80011,-104.81,39.74,USA,7.939524,North America
Starbucks,72689-76604,Licensed,Aurora,CO,US,80012,-104.82,39.72,USA,7.939524,North America
Starbucks,10114-93216,Company Owned,Aurora,CO,US,80014,-104.85,39.66,USA,7.939524,North America
Starbucks,21242-210247,Company Owned,Aurora,CO,US,80015,-104.83,39.64,USA,7.939524,North America
Starbucks,6833-83644,Company Owned,Aurora,CO,US,80013,-104.79,39.67,USA,7.939524,North America
Starbucks,73605-87503,Licensed,Aurora,CO,US,80016,-104.72,39.6,USA,7.939524,North America
Starbucks,74263-51682,Licensed,Aurora,CO,US,80013,-104.78,39.65,USA,7.939524,North America
Starbucks,76981-136642,Licensed,Aurora,CO,US,80016,-104.67,39.59,USA,7.939524,North America
Starbucks,10438-100760,Company Owned,Aurora,CO,US,80011,-104.77,39.76,USA,7.939524,North America
Starbucks,72901-82206,Licensed,Avon,CO,US,81620,-106.42,39.57,USA,7.939524,North America
Starbucks,5397-1286,Company Owned,Avon,CO,US,81620,-106.52,39.63,USA,7.939524,North America
Starbucks,72122-3529,Licensed,Avon,CO,US,81620,-106.52,39.64,USA,7.939524,North America
Starbucks,23653-201464,Licensed,Avon,CO,US,81620,-106.52,39.64,USA,7.939524,North America
Starbucks,19548-183944,Company Owned,Basalt,CO,US,81621,-107.08,39.39,USA,7.939524,North America
Starbucks,73797-86304,Licensed,Bennett,CO,US,80102,-104.43,39.77,USA,7.939524,North America
Starbucks,75527-43499,Licensed,Blackhawk,CO,US,80422,-105.49,39.8,USA,7.939524,North America
Teavana,28474-250153,Company Owned,Boulder,CO,US,80301,-105.25,40.03,USA,7.939524,North America
Starbucks,76166-88402,Licensed,Boulder,CO,US,80301,-105.26,40.02,USA,7.939524,North America
Starbucks,74233-17734,Licensed,Boulder,CO,US,80303,-105.23,40.0,USA,7.939524,North America
Starbucks,21402-212484,Company Owned,Boulder,CO,US,80302,-105.28,40.01,USA,7.939524,North America
Starbucks,74497-79747,Licensed,Boulder,CO,US,80302,-105.26,40.01,USA,7.939524,North America
Starbucks,10857-103228,Company Owned,Boulder,CO,US,80305,-105.26,40.0,USA,7.939524,North America
Starbucks,240-192,Company Owned,Boulder,CO,US,80302,-105.28,40.01,USA,7.939524,North America
Starbucks,246-193,Company Owned,Boulder,CO,US,80303,-105.25,40.01,USA,7.939524,North America
Starbucks,73969-103416,Licensed,Boulder,CO,US,80301,-105.25,40.02,USA,7.939524,North America
Starbucks,73898-102078,Licensed,Boulder,CO,US,80305,-105.25,39.98,USA,7.939524,North America
Starbucks,29237-244389,Licensed,Boulder,CO,US,80309,-105.27,40.01,USA,7.939524,North America
Starbucks,5594-928,Company Owned,Boulder,CO,US,80302,-105.26,40.02,USA,7.939524,North America
Starbucks,10588-100103,Company Owned,Boulder,CO,US,80301,-105.26,40.02,USA,7.939524,North America
Starbucks,19888-102509,Licensed,Boulder,CO,US,80301,-105.2,40.07,USA,7.939524,North America
Starbucks,5548-1507,Company Owned,Boulder,CO,US,80302,-105.28,40.02,USA,7.939524,North America
Starbucks,6684-3132,Company Owned,Breckenridge,CO,US,80424,-106.05,39.48,USA,7.939524,North America
Starbucks,76710-102060,Licensed,Brighton,CO,US,80601,-104.8,39.97,USA,7.939524,North America
Starbucks,6407-40379,Company Owned,Brighton,CO,US,80601,-104.82,39.97,USA,7.939524,North America
Starbucks,10149-99154,Company Owned,Brighton,CO,US,80601,-104.82,39.99,USA,7.939524,North America
Starbucks,21691-197868,Licensed,Brighton,CO,US,80601,-104.8,39.98,USA,7.939524,North America
Starbucks,73956-124170,Licensed,Brighton,CO,US,80601,-104.82,39.97,USA,7.939524,North America
Starbucks,74329-81960,Licensed,Broomfield,CO,US,80023,-105.04,39.96,USA,7.939524,North America
Starbucks,10858-103224,Company Owned,Broomfield,CO,US,80021,-105.13,39.93,USA,7.939524,North America
Teavana,28201-249814,Company Owned,BROOMFIELD,CO,US,80021,-105.14,39.93,USA,7.939524,North America
Starbucks,6187-149664,Licensed,Broomfield,CO,US,80020,-105.05,39.92,USA,7.939524,North America
Starbucks,6834-82360,Company Owned,Broomfield,CO,US,80020,-105.09,39.93,USA,7.939524,North America
Starbucks,1542-129324,Licensed,Broomfield,CO,US,80023,-105.01,39.94,USA,7.939524,North America
Starbucks,49349-233546,Licensed,Broomfield,CO,US,80516,-105.01,40.0,USA,7.939524,North America
Starbucks,13425-107937,Company Owned,Broomfield,CO,US,80021,-105.12,39.93,USA,7.939524,North America
Starbucks,27006-108203,Licensed,Canon City,CO,US,81212,-105.22,38.45,USA,7.939524,North America
Starbucks,23650-228164,Company Owned,Castle Rock,CO,US,80108,-104.87,39.41,USA,7.939524,North America
Starbucks,13489-106901,Company Owned,Castle Rock,CO,US,80108,-104.86,39.41,USA,7.939524,North America
Starbucks,79266-96990,Licensed,Castle Rock,CO,US,80104,-104.81,39.35,USA,7.939524,North America
Starbucks,74170-33019,Licensed,Castle Rock,CO,US,80104,-104.86,39.36,USA,7.939524,North America
Starbucks,20787-203505,Licensed,Castle Rock,CO,US,80108,-104.86,39.41,USA,7.939524,North America
Starbucks,21163-178024,Licensed,Castle Rock,CO,US,80104,-104.86,39.41,USA,7.939524,North America
Starbucks,8982-85012,Company Owned,Castle Rock,CO,US,80108,-104.88,39.47,USA,7.939524,North America
Starbucks,5390-286,Company Owned,Castle Rock,CO,US,80104,-104.86,39.41,USA,7.939524,North America
Starbucks,16856-176085,Licensed,Castle Rocks,CO,US,80108,-104.88,39.47,USA,7.939524,North America
Starbucks,24220-230640,Licensed,Centennial,CO,US,80015,-104.76,39.61,USA,7.939524,North America
Starbucks,10864-103214,Company Owned,Centennial,CO,US,80122,-104.93,39.59,USA,7.939524,North America
Starbucks,6566-65340,Company Owned,Centennial,CO,US,80112,-104.85,39.6,USA,7.939524,North America
Starbucks,2204-146,Company Owned,Centennial,CO,US,80122,-104.96,39.58,USA,7.939524,North America
Starbucks,26130-243204,Licensed,Centennial,CO,US,80122,-104.96,39.58,USA,7.939524,North America
Starbucks,74307-78801,Licensed,Centennial,CO,US,80015,-104.75,39.61,USA,7.939524,North America
Starbucks,254-196664,Company Owned,Centennial,CO,US,80112,-104.91,39.57,USA,7.939524,North America
Starbucks,5573-164244,Company Owned,Centennial,CO,US,80016,-104.8,39.6,USA,7.939524,North America
Starbucks,10896-103190,Company Owned,Clifton,CO,US,81520,-108.46,39.09,USA,7.939524,North America
Starbucks,79680-99500,Licensed,Colorado Springs,CO,US,80905,-104.82,38.81,USA,7.939524,North America
Starbucks,8830-93513,Company Owned,Colorado Springs,CO,US,80923,-104.72,38.91,USA,7.939524,North America
Starbucks,74157-17756,Licensed,Colorado Springs,CO,US,80922,-104.72,38.88,USA,7.939524,North America
Starbucks,5802-4253,Company Owned,Colorado Springs,CO,US,80906,-104.82,38.8,USA,7.939524,North America
Starbucks,47551-256564,Company Owned,Colorado Springs,CO,US,80923,-104.72,38.93,USA,7.939524,North America
Starbucks,267-137,Company Owned,Colorado Springs,CO,US,80903,-104.82,38.84,USA,7.939524,North America
Starbucks,73632-87500,Licensed,Colorado Springs,CO,US,80923,-104.74,38.93,USA,7.939524,North America
Starbucks,5354-898,Company Owned,Colorado Springs,CO,US,80918,-104.76,38.89,USA,7.939524,North America
Starbucks,13336-100888,Company Owned,Colorado Springs,CO,US,80920,-104.76,38.96,USA,7.939524,North America
Starbucks,25986-236504,Licensed,Colorado Springs,CO,US,80906,-104.84,38.8,USA,7.939524,North America
Starbucks,6216-53,Company Owned,Colorado Springs,CO,US,80920,-104.8,38.94,USA,7.939524,North America
Starbucks,6392-3134,Company Owned,Colorado Springs,CO,US,80907,-104.85,38.9,USA,7.939524,North America
Starbucks,10897-103435,Company Owned,Colorado Springs,CO,US,80918,-104.77,38.9,USA,7.939524,North America
Starbucks,74490-83226,Licensed,Colorado Springs,CO,US,80906,-104.81,38.77,USA,7.939524,North America
Starbucks,74397-83225,Licensed,Colorado Springs,CO,US,80907,-104.82,38.86,USA,7.939524,North America
Starbucks,72587-103419,Licensed,Colorado Springs,CO,US,80904,-104.85,38.85,USA,7.939524,North America
Starbucks,74310-65059,Licensed,Colorado Springs,CO,US,80919,-104.84,38.92,USA,7.939524,North America
Starbucks,5333-285,Company Owned,Colorado Springs,CO,US,80922,-104.72,38.87,USA,7.939524,North America
Starbucks,29154-247767,Company Owned,Colorado Springs,CO,US,80921,-104.8,38.99,USA,7.939524,North America
Starbucks,6872-75940,Company Owned,Colorado Springs,CO,US,80918,-104.79,38.93,USA,7.939524,North America
Starbucks,73585-79748,Licensed,Colorado Springs,CO,US,80920,-104.77,38.96,USA,7.939524,North America
Starbucks,6832-180504,Company Owned,Colorado Springs,CO,US,80906,-104.81,38.78,USA,7.939524,North America
Starbucks,73962-136615,Licensed,Colorado Springs,CO,US,80918,-104.76,38.89,USA,7.939524,North America
Starbucks,74199-26807,Licensed,Colorado Springs,CO,US,80916,-104.75,38.81,USA,7.939524,North America
Starbucks,17823-180505,Company Owned,Colorado Springs,CO,US,80922,-104.72,38.89,USA,7.939524,North America
Starbucks,6352-20899,Company Owned,Colorado Springs,CO,US,80920,-104.76,38.94,USA,7.939524,North America
Starbucks,72896-91821,Licensed,Colorado Springs,CO,US,80907,-104.85,38.88,USA,7.939524,North America
Starbucks,19141-197867,Licensed,Colorado Springs,CO,US,80921,-104.84,39.06,USA,7.939524,North America
Starbucks,47718-259426,Company Owned,Colorado Springs,CO,US,80915,-104.72,38.86,USA,7.939524,North America
Starbucks,5612-1977,Company Owned,Colorado Springs,CO,US,80903,-104.82,38.83,USA,7.939524,North America
Starbucks,74159-24007,Licensed,Colorado Springs,CO,US,80909,-104.77,38.85,USA,7.939524,North America
Starbucks,19238-194244,Company Owned,Colorado Springs,CO,US,80920,-104.79,38.95,USA,7.939524,North America
Starbucks,6845-82020,Company Owned,Colorado Springs,CO,US,80920,-104.8,38.96,USA,7.939524,North America
Starbucks,72692-76605,Licensed,Colorado Springs,CO,US,80922,-104.72,38.89,USA,7.939524,North America
Starbucks,11713-100730,Company Owned,Colorado Springs,CO,US,80916,-104.76,38.79,USA,7.939524,North America
Starbucks,73722-103424,Licensed,Colorado Springs,CO,US,80920,-104.76,38.96,USA,7.939524,North America
Starbucks,76762-104588,Licensed,Colorado Springs,CO,US,80924,-104.77,38.95,USA,7.939524,North America
Starbucks,297-139,Company Owned,Colorado Springs,CO,US,80909,-104.76,38.84,USA,7.939524,North America
Starbucks,16854-146048,Licensed,Colorado Springs,CO,US,80920,-104.76,38.94,USA,7.939524,North America
Starbucks,21934-100817,Company Owned,Colorado Springs,CO,US,80918,-104.82,38.9,USA,7.939524,North America
Starbucks,6884-76063,Company Owned,Colorado Springs,CO,US,80904,-104.87,38.85,USA,7.939524,North America
Starbucks,74386-92938,Licensed,Colorado Springs,CO,US,80904,-104.88,38.86,USA,7.939524,North America
Starbucks,17364-173406,Licensed,Commerce City,CO,US,80222,-104.81,39.89,USA,7.939524,North America
Starbucks,13604-108690,Company Owned,Commerce City,CO,US,80022,-104.77,39.88,USA,7.939524,North America
Starbucks,13938-104015,Company Owned,Conifer,CO,US,80433,-105.31,39.53,USA,7.939524,North America
Starbucks,79529-101065,Licensed,Conifer,CO,US,80433,-105.3,39.53,USA,7.939524,North America
Starbucks,79264-93868,Licensed,Conifer,CO,US,80433,-105.29,39.54,USA,7.939524,North America
Starbucks,27300-241524,Licensed,Copper Mountain,CO,US,80443,-106.15,39.5,USA,7.939524,North America
Starbucks,20181-203487,Licensed,Cortez,CO,US,81321,-108.58,37.35,USA,7.939524,North America
Starbucks,22471-220904,Licensed,Craig,CO,US,81625,-107.55,40.51,USA,7.939524,North America
Starbucks,27708-240564,Licensed,Denver,CO,US,80204,-105.01,39.75,USA,7.939524,North America
Starbucks,75828-94910,Licensed,Denver,CO,US,80202,-104.99,39.75,USA,7.939524,North America
Starbucks,74105-23807,Licensed,Denver,CO,US,80210,-104.97,39.68,USA,7.939524,North America
Starbucks,22871-102491,Licensed,Denver,CO,US,80211,-105.02,39.76,USA,7.939524,North America
Starbucks,11105-100844,Company Owned,Denver,CO,US,80212,-105.05,39.77,USA,7.939524,North America
Starbucks,75003-33060,Licensed,Denver,CO,US,80218,-104.97,39.73,USA,7.939524,North America
Starbucks,19695-165566,Company Owned,Denver,CO,US,80110,-105.01,39.65,USA,7.939524,North America
Starbucks,74108-17656,Licensed,Denver,CO,US,80222,-104.91,39.67,USA,7.939524,North America
Starbucks,18946-177247,Licensed,Denver,CO,US,80231,-104.9,39.65,USA,7.939524,North America
Starbucks,5440-1319,Company Owned,Denver,CO,US,80224,-104.92,39.71,USA,7.939524,North America
Starbucks,6205-30,Company Owned,Denver,CO,US,80202,-104.99,39.74,USA,7.939524,North America
Starbucks,6618-69880,Company Owned,Denver,CO,US,80223,-104.99,39.69,USA,7.939524,North America
Starbucks,10862-103208,Company Owned,Denver,CO,US,80230,-104.9,39.72,USA,7.939524,North America
Starbucks,79292-99564,Licensed,Denver,CO,US,80222,-104.94,39.67,USA,7.939524,North America
Starbucks,15466-156825,Licensed,Denver,CO,US,80202,-104.99,39.74,USA,7.939524,North America
Starbucks,74296-77462,Licensed,Denver,CO,US,80211,-105.04,39.78,USA,7.939524,North America
Starbucks,6342-10647,Company Owned,Denver,CO,US,80202,-105.01,39.76,USA,7.939524,North America
Starbucks,10496-100761,Company Owned,Denver,CO,US,80216,-104.99,39.77,USA,7.939524,North America
Starbucks,6657-73731,Company Owned,Denver,CO,US,80202,-105.0,39.75,USA,7.939524,North America
Starbucks,11474-105326,Company Owned,Denver,CO,US,80222,-104.92,39.65,USA,7.939524,North America
Starbucks,74254-65021,Licensed,Denver,CO,US,80220,-104.94,39.69,USA,7.939524,North America
Starbucks,8971-94801,Company Owned,Denver,CO,US,80209,-104.97,39.71,USA,7.939524,North America
Starbucks,16946-106016,Licensed,Denver,CO,US,80207,-104.9,39.76,USA,7.939524,North America
Starbucks,253-136,Company Owned,Denver,CO,US,80206,-104.95,39.72,USA,7.939524,North America
Teavana,28591-249796,Company Owned,DENVER,CO,US,80206,-104.95,39.72,USA,7.939524,North America
Starbucks,6381-25487,Company Owned,Denver,CO,US,80202,-104.99,39.75,USA,7.939524,North America
Starbucks,24712-197869,Licensed,Denver,CO,US,80202,-105.0,39.76,USA,7.939524,North America
Starbucks,2946-87321,Company Owned,Denver,CO,US,80206,-104.95,39.74,USA,7.939524,North America
Starbucks,6214-38,Company Owned,Denver,CO,US,80210,-104.96,39.68,USA,7.939524,North America
Starbucks,270-138,Company Owned,Denver,CO,US,80206,-104.94,39.73,USA,7.939524,North America
Starbucks,10019-98985,Company Owned,Denver,CO,US,80211,-105.02,39.76,USA,7.939524,North America
Starbucks,5434-872,Company Owned,Denver,CO,US,80210,-104.94,39.67,USA,7.939524,North America
Starbucks,10770-100758,Company Owned,Denver,CO,US,80211,-105.02,39.78,USA,7.939524,North America
Starbucks,6822-82361,Company Owned,Denver,CO,US,80204,-105.0,39.74,USA,7.939524,North America
Starbucks,24838-238076,Company Owned,Denver,CO,US,80202,-104.99,39.75,USA,7.939524,North America
Starbucks,48194-254256,Licensed,Denver,CO,US,80204,-105.04,39.74,USA,7.939524,North America
Starbucks,10625-100287,Company Owned,Denver,CO,US,80239,-104.85,39.78,USA,7.939524,North America
Starbucks,27847-248910,Company Owned,Denver,CO,US,80239,-104.81,39.77,USA,7.939524,North America
Starbucks,75960-108269,Licensed,Denver,CO,US,80249,-104.67,39.86,USA,7.939524,North America
Starbucks,11473-103805,Company Owned,Denver,CO,US,80216,-104.94,39.77,USA,7.939524,North America
Starbucks,75004-70380,Licensed,Denver,CO,US,80227,-105.05,39.66,USA,7.939524,North America
Starbucks,75324-95897,Licensed,Denver,CO,US,80290,-104.99,39.74,USA,7.939524,North America
Starbucks,73787-111045,Licensed,Denver,CO,US,80204,-105.0,39.74,USA,7.939524,North America
Starbucks,248-135,Company Owned,Denver,CO,US,80202,-105.0,39.75,USA,7.939524,North America
Starbucks,74125-25289,Licensed,Denver,CO,US,80218,-104.97,39.73,USA,7.939524,North America
Starbucks,8115-95975,Company Owned,Denver,CO,US,80220,-104.92,39.74,USA,7.939524,North America
Starbucks,73566-81441,Licensed,Denver,CO,US,80230,-104.9,39.72,USA,7.939524,North America
Starbucks,17562-165406,Company Owned,Denver,CO,US,80204,-105.0,39.74,USA,7.939524,North America
Starbucks,5803-15714,Company Owned,Denver,CO,US,80202,-105.0,39.75,USA,7.939524,North America
Starbucks,8916-95345,Company Owned,Denver,CO,US,80246,-104.94,39.69,USA,7.939524,North America
Starbucks,5392-873,Company Owned,Denver,CO,US,80202,-104.99,39.75,USA,7.939524,North America
Starbucks,5640-2442,Company Owned,Denver,CO,US,80202,-104.99,39.74,USA,7.939524,North America
Starbucks,22162-218186,Company Owned,Denver,CO,US,80202,-105.0,39.75,USA,7.939524,North America
Starbucks,74178-32999,Licensed,Denver,CO,US,80206,-104.95,39.72,USA,7.939524,North America
Starbucks,73165-21582,Licensed,Denver,CO,US,80209,-104.99,39.71,USA,7.939524,North America
Starbucks,6697-73722,Company Owned,Denver,CO,US,80202,-104.99,39.75,USA,7.939524,North America
Starbucks,11034-104012,Company Owned,Denver,CO,US,80231,-104.87,39.65,USA,7.939524,North America
Starbucks,5285-803,Company Owned,Denver,CO,US,80203,-104.98,39.73,USA,7.939524,North America
Starbucks,8863-95109,Company Owned,Denver,CO,US,80229,-104.98,39.88,USA,7.939524,North America
Starbucks,10436-98953,Company Owned,Denver,CO,US,80207,-104.9,39.79,USA,7.939524,North America
Starbucks,6540-62379,Company Owned,Denver,CO,US,80222,-104.91,39.68,USA,7.939524,North America
Starbucks,10861-103209,Company Owned,Denver,CO,US,80206,-104.95,39.72,USA,7.939524,North America
Starbucks,76470-97550,Licensed,Denver,CO,US,80207,-104.9,39.78,USA,7.939524,North America
